"tractid","death_injury_rf_risk_prob"
51820003100,0.302
50005957300,0.29
53033030308,0.338
55027960200,0.266
55061960400,0.278
55079004200,0.268
55079018100,0.378
54067950200,0.42
1045020802,0.492
1073013002,0.444
1077010900,0.426
1081040602,0.416
1103000100,0.548
1113030800,0.308
5057480100,0.136
4013061402,0.24
4013422509,0.372
4025001801,0.424
6019004001,0.406
6025011802,0.418
6037212501,0.332
6037264103,0.238
6037291110,0.416
6037621001,0.294
6037910716,0.384
6053010202,0.342
6065045110,0.376
6067007906,0.23
6073002712,0.45
6073008800,0.37
6075017801,0.43
6081610302,0.428
6083001402,0.288
6085511705,0.302
8005005628,0.308
8005006705,0.294
8013012507,0.216
9009142601,0.368
9009157100,0.346
12027010405,0.492
12057010813,0.37
12086010617,0.396
12086980200,0.262
12095013702,0.192
12099008001,0.48
12099008101,0.418
12103027000,0.578
12117020703,0.256
13051004209,0.48
13089021605,0.432
15003006000,0.378
19033950200,0.492
19113010800,0.226
19143460200,0.398
17031071800,0.318
17031222900,0.264
17031640100,0.422
17031810301,0.492
17137951500,0.516
17143002900,0.426
18011810500,0.262
18091041200,0.35
18111100600,0.392
21125970200,0.51
22109000401,0.618
25023540102,0.16
25025170601,0.244
24031700818,0.388
24031701004,0.322
23005001300,0.614
26077001504,0.344
26077002004,0.358
26093743400,0.346
26099251200,0.432
26163531300,0.43
27131070100,0.236
29095012300,0.39
29095015500,0.706
29215480100,0.272
29510118600,0.334
28091950600,0.736
30003940700,0.376
37001021802,0.196
37007920600,0.654
37031970602,0.37
37105030503,0.25
37119005829,0.45
38099958100,0.392
31079001100,0.306
34023003201,0.296
34029722702,0.344
34031175601,0.324
35001004725,0.384
35043010900,0.29
35045000702,0.372
35061970101,0.086
32003005319,0.366
32003005845,0.358
32031002204,0.29
36003950800,0.246
36005021001,0.21
36011040300,0.486
36011041300,0.332
36029007303,0.282
36047014300,0.26
36047081600,0.244
36055012100,0.062
36103158102,0.342
36103159411,0.368
36103159506,0.52
39005971100,0.284
39017011110,0.544
39035151600,0.284
39037555000,0.422
39061008502,0.304
39063000700,0.37
41005024303,0.328
41009970900,0.542
41039004700,0.422
41039005200,0.36
42003270400,0.45
42003417100,0.398
42007603000,0.332
42009960600,0.394
42043021100,0.456
42051260300,0.226
42077002201,0.428
42091204101,0.34
42101020500,0.668
42101021100,0.376
42101026301,0.632
42101036400,0.45
42133010510,0.222
72001956800,0.364
72051540300,0.382
72127001301,0.366
72151950800,0.382
45047970702,0.446
45083021200,0.412
46087964700,0.388
47093005905,0.38
47095960200,0.494
48019000300,0.352
48029131606,0.48
48029141700,0.564
48141001109,0.318
48181000101,0.218
48199030501,0.65
48201100000,0.38
48241950700,0.214
48283950300,0.25
48361021900,0.55
48409010201,0.408
48479001711,0.36
48481740600,0.266
51059452101,0.366
51105950300,0.39
51135980100,0.386
51143010300,0.61
51590001400,0.66
53033000600,0.268
53063010503,0.322
55025002602,0.428
55031020900,0.684
55039040900,0.4
55073001600,0.388
55079011300,0.404
55085971500,0.538
55131420105,0.532
54059957500,0.456
1009050102,0.406
5133080100,0.34
4013216842,0.298
4013422107,0.496
4019003502,0.474
6001423800,0.156
6023010300,0.244
6033000300,0.35
6037122200,0.632
6037404801,0.392
6037532400,0.254
6037543202,0.41
6037800101,0.254
6037920043,0.342
6039000604,0.4
6041119100,0.28
6067007010,0.378
6073017306,0.308
6085503601,0.436
6085509902,0.318
6089012000,0.314
6111008001,0.426
8041003906,0.282
8041005108,0.208
8059012024,0.176
8069002300,0.672
9001020500,0.066
12031011600,0.52
12043000300,0.29
12073002205,0.45
12095017012,0.43
12101030407,0.61
12103028003,0.452
13015960401,0.32
13089021705,0.468
13089021911,0.398
13121008500,0.294
13121011411,0.456
15007040400,0.368
19027960200,0.374
17019000800,0.458
17031020100,0.402
17031230400,0.286
17031381700,0.262
17031630200,0.682
17031661100,0.16
17031770700,0.256
17031823302,0.602
17043843700,0.362
17043846207,0.34
17115002300,0.178
17163502200,0.618
17183010800,0.124
18089021400,0.466
18107957400,0.23
18119955700,0.298
20177001800,0.462
21015070401,0.468
21049020600,0.276
21111009900,0.442
21111011707,0.462
21185030402,0.37
22015010801,0.216
22071000902,0.42
22079980000,0.306
25013813000,0.594
24025301108,0.224
24031705901,0.254
24033800109,0.432
26037011101,0.092
26077002202,0.644
26099254500,0.432
26099255700,0.458
26099263700,0.478
26141950600,0.354
26163512900,0.424
26163536900,0.462
29077005600,0.654
29510123100,0.378
30013010100,0.55
37047931300,0.23
37051002002,0.734
37063002019,0.362
37071033303,0.546
37097061003,0.39
37161960300,0.182
33011022000,0.29
34017005200,0.28
34025803600,0.12
35001002900,0.44
35007950600,0.314
32003001004,0.774
32003003246,0.342
32003004716,0.596
36047023000,0.218
36047075800,0.18
36055007801,0.404
36055009604,0.446
36081018101,0.356
36103158609,0.278
39035103400,0.478
39035194300,0.366
39049004500,0.306
39103417000,0.354
40109103500,0.394
40109107705,0.342
40109108527,0.416
41039002301,0.416
41051009606,0.474
42003475304,0.352
42079212100,0.218
42079217200,0.508
42081011302,0.062
72051540600,0.346
72143550602,0.402
44007001100,0.418
44007011302,0.32
45063020100,0.352
47157020512,0.498
48113009500,0.304
48121020104,0.242
48121021616,0.458
48201331800,0.494
48439105511,0.448
48453001821,0.806
51059440501,0.318
51109950500,0.206
51760050500,0.444
53027001400,0.484
53049990100,0.262
53061051803,0.316
55025000406,0.378
55079007000,0.462
55079017600,0.264
55085971100,0.38
54069001800,0.63
5115951300,0.332
4013071914,0.424
4013082205,0.384
4013810800,0.412
4015950706,0.462
4019004067,0.498
6001428301,0.336
6037113233,0.722
6037127520,0.316
6037135201,0.378
6037209200,0.332
6037432601,0.366
6037481103,0.374
6065040809,0.32
6065044916,0.394
6067004601,0.446
6071000105,0.348
6073018200,0.246
6075010600,0.34
6077003312,0.464
6085502906,0.378
6085504802,0.408
6085512042,0.426
6087110700,0.364
6107003601,0.386
9001230100,0.25
12011040204,0.396
12017450102,0.306
12031010402,0.226
12057010401,0.486
12086005600,0.386
12086012600,0.372
12095016508,0.428
12099005936,0.514
12101031902,0.384
12103027318,0.482
13021013302,0.154
13133950500,0.348
13225040301,0.43
19187000600,0.168
17021958200,0.25
17031292500,0.492
17031730400,0.528
17031841100,0.232
17043841320,0.496
17119401904,0.4
17143002000,0.356
17197880116,0.402
18081610604,0.254
18083955100,0.326
18117951700,0.45
18131959100,0.264
18155965900,0.436
20055960200,0.42
21071920500,0.438
21073071200,0.532
21195931200,0.624
22031950400,0.3
22077952400,0.348
22113950901,0.222
25021402101,0.438
24005400400,0.31
24017850400,0.08
23001010200,0.43
23007970101,0.33
26125142000,0.232
26163544000,0.4
27003050809,0.394
27013171300,0.228
27037061009,0.326
27105105200,0.346
27123035500,0.232
29021000701,0.408
37057061500,0.47
37067000301,0.56
37071032302,0.468
37087920300,0.31
37155962001,0.294
31055004900,0.668
33011019502,0.204
34007608209,0.116
34025800200,0.166
34025809100,0.306
34027040702,0.418
34035052903,0.374
32003000401,0.43
36005043500,0.166
36005051600,0.538
36047055600,0.36
36047069602,0.178
36059411800,0.154
36067010900,0.244
36067016501,0.304
36103158002,0.19
39061002200,0.424
39105964500,0.158
39113050104,0.704
39165032007,0.236
40083600100,0.336
40143007508,0.404
41051005800,0.192
42041010201,0.266
42045409601,0.256
42057960200,0.246
42065950100,0.426
42075002600,0.396
42101008601,0.442
42101980900,0.344
44005040103,0.724
45019005000,0.322
45045003802,0.298
47157011200,0.702
47157021342,0.398
47157021726,0.356
48135000700,0.474
48141010404,0.382
48157673102,0.224
48171950100,0.306
48201534202,0.204
48439105507,0.28
48479001720,0.394
51041100919,0.334
51041101010,0.552
51059420502,0.334
51059421900,0.37
51059460100,0.27
51181860200,0.346
50021963500,0.076
53041970400,0.026
53059950100,0.414
55015020400,0.302
55025000408,0.43
55093960200,0.374
54011000300,0.384
56021001100,0.336
2198000300,0.396
1047956201,0.36
1083021100,0.502
1125010301,0.384
5119004004,0.248
4013112504,0.388
4013422106,0.356
4019004412,0.322
6013351103,0.442
6019004002,0.41
6019005508,0.354
6037104320,0.374
6037183104,0.404
6037201402,0.71
6037920331,0.416
6059074106,0.398
6059099311,0.23
6071005400,0.408
6071012001,0.414
6075022901,0.302
6111004000,0.406
10003012900,0.098
12011070210,0.93
12011070318,0.332
12057013203,0.558
12061050805,0.184
12071010701,0.394
12086005701,0.448
12095014301,0.318
12099000905,0.436
12099007607,0.234
12111382008,0.476
12117022207,0.422
13047030202,0.692
13051000300,0.264
13063040202,0.324
13069010200,0.26
13089023506,0.262
13209950200,0.396
13215010204,0.15
13233010300,0.148
13267950201,0.262
13295020601,0.078
19091970100,0.242
19151780300,0.392
16013960300,0.222
16083000200,0.426
17019001201,0.432
17031031800,0.538
17031590600,0.312
17031838200,0.4
17089851400,0.436
17161020600,0.61
18057110511,0.392
18077966000,0.346
18141010300,0.326
20173000300,0.558
20173009512,0.32
21005950201,0.31
21009950500,0.4
21169960200,0.228
22033003908,0.39
22033003909,0.524
22051026200,0.332
22071001401,0.344
22099020302,0.26
25003914100,0.93
25013800300,0.532
25027732400,0.15
23005003702,0.264
26005032000,0.296
26093731100,0.236
26145012100,0.546
26163507200,0.414
26163580500,0.668
27053024004,0.47
29031880800,0.282
29127960600,0.448
29167960400,0.216
29169470389,0.346
29189221626,0.154
30013001800,0.44
30107000100,0.414
37019020404,0.166
37021001500,0.476
37047930900,0.592
37067003309,0.478
37097061302,0.354
37157041602,0.842
37183052701,0.28
31055002600,0.394
33011011300,0.686
34001010403,0.314
34003023501,0.366
34013006800,0.338
34035052904,0.172
35061971400,0.526
32003000525,0.292
32023960300,0.242
32031001009,0.438
36005022500,0.352
36035970700,0.542
36047036001,0.428
36047101800,0.374
36055013901,0.432
36059518800,0.186
36061011100,0.182
36061016900,0.22
36061018200,0.282
36081140901,0.338
36087012204,0.394
36103122602,0.308
39035117202,0.486
39049009336,0.47
39061004800,0.336
39113070201,0.45
40031001700,0.266
40143007312,0.498
40143009008,0.262
41039001101,0.362
41047002800,0.372
41051007500,0.402
42003473601,0.31
42043021400,0.418
42075000100,0.226
42129802101,0.302
42129807600,0.432
72031050212,0.444
72137120500,0.452
72149720502,0.358
44007014400,0.218
45025950800,0.384
45079011101,0.324
47037012100,0.9
48039660601,0.222
48049951000,0.446
48141000109,0.43
48181001400,0.344
48201556000,0.04
48249950200,0.092
48439105508,0.262
48439113113,0.318
49049000708,0.398
51013101404,0.108
51059481900,0.298
51197050200,0.468
51683910401,0.218
51760050200,0.384
51770003100,0.416
51810041600,0.442
51810045422,0.602
50005957800,0.304
53005010400,0.464
53011040504,0.522
53053073108,0.42
53063003200,0.612
55073001102,0.318
55079019600,0.482
54107010101,0.332
1019956000,0.412
1073000500,0.5
1101003301,0.398
5029950200,0.322
5055480700,0.884
5091980000,0.262
5119002204,0.354
4013104701,0.462
4013941200,0.422
6001408200,0.412
6005000500,0.41
6025940000,0.438
6037117102,0.414
6037276100,0.332
6037408136,0.436
6037408706,0.382
6037534406,0.424
6037702202,0.316
6047002302,0.244
6057001206,0.368
6059074601,0.358
6059099212,0.376
6065043211,0.428
6067005508,0.488
6067007904,0.384
6079012704,0.22
6099000304,0.38
6113011203,0.2
8015000100,0.246
8031008306,0.402
9013881200,0.54
12011041802,0.544
12057013319,0.412
13099090200,0.142
13185010102,0.584
13227050300,0.346
13245001602,0.406
15003008703,0.434
19097950100,0.396
16009950100,0.218
17031062600,0.266
17031252201,0.478
17031802505,0.414
17031812200,0.25
17031819400,0.258
17043841324,0.362
17043846206,0.3
17099964000,0.286
18097320204,0.396
18097351000,0.478
20091052410,0.206
20155000700,0.552
21013960300,0.36
21195930900,0.416
22073010101,0.406
22073010603,0.322
25003934300,0.204
25009260301,0.182
25025110501,0.198
25027722100,0.664
24031700304,0.156
24043010801,0.356
24047980000,0.262
24510200500,0.688
26065005600,0.202
26081014806,0.314
26163513200,0.776
26163584300,0.158
27003050501,0.322
27037060717,0.316
27089080400,0.488
27163070206,0.304
29009960402,0.344
29047021805,0.244
29095002000,0.136
29189218102,0.418
29189220444,0.356
29189221332,0.188
29213480302,0.706
28089030900,0.18
30029001000,0.3
30041040200,0.226
37077970101,0.254
37097060703,0.422
38015010700,0.266
34003028001,0.058
34009020500,0.212
34011030502,0.084
34013009000,0.344
34023007704,0.372
35039940700,0.074
35049010315,0.412
36005009600,0.39
36047003400,0.376
36053030900,0.262
36067006000,0.464
36071011101,0.39
36081021200,0.4
36081084602,0.394
36105950300,0.282
39035108201,0.256
39041011412,0.256
40109100600,0.374
40109108206,0.342
40119011102,0.424
40145030511,0.406
42033330100,0.528
42041012501,0.39
42043024101,0.324
42045406904,0.324
42101008301,0.456
42107001100,0.254
42129802400,0.11
42133001200,0.42
72069180901,0.368
72127980102,0.262
44009050302,0.32
45007010300,0.248
47099960100,0.452
47103975000,0.374
47157002500,0.292
47157010610,0.528
47157020632,0.378
47157021745,0.584
48029131506,0.422
48113008701,0.504
48113009402,0.342
48113016607,0.394
48121021727,0.272
48127950400,0.414
48201333300,0.256
48201452100,0.356
48453001846,0.386
49003960802,0.566
49057210204,0.304
51059422301,0.308
51107610701,0.24
51740210900,0.226
53033026801,0.504
55009001000,0.452
55073002200,0.38
55079005200,0.426
1015001000,0.65
1051031000,0.444
5069000303,0.526
5069002103,0.218
4005000200,0.346
4013111100,0.406
4013216847,0.35
4013421001,0.456
6001405500,0.446
6001432300,0.384
6007000901,0.382
6013333102,0.72
6025012100,0.268
6031000800,0.402
6037404100,0.368
6037408800,0.284
6037500100,0.31
6039000900,0.408
6061021044,0.338
6065041301,0.438
6067004201,0.376
6077003308,0.472
6079010101,0.364
6085503324,0.382
6095250400,0.44
8001009401,0.542
8031002601,0.54
8077001600,0.628
8123001202,0.432
9005253100,0.296
9013530500,0.242
10003011400,0.608
12005002500,0.252
12015020303,0.774
12021010419,0.282
12031010600,0.948
12031015924,0.422
12031016808,0.5
12055960501,0.388
12091020302,0.566
12095016713,0.432
12099005949,0.366
12101032109,0.376
12103020700,0.296
13069010802,0.458
13071970500,0.392
13179010103,0.404
13289060200,0.416
15001021003,0.406
19157370500,0.388
19191950200,0.3
16021970100,0.32
17031080100,0.302
17031500100,0.392
17031650400,0.174
17031800800,0.342
17043844100,0.132
17105960500,0.744
17179021900,0.208
18053000600,0.784
20155001800,0.636
20157978200,0.398
20173001500,0.502
20173010500,0.352
22103040501,0.95
25009210700,0.264
25009268200,0.16
25017352700,0.338
25021415102,0.324
25023541100,0.596
25025090100,0.166
24017850709,0.312
23001041500,0.352
26015011300,0.044
26139023100,0.718
26147621000,0.338
26163542300,0.438
26163543100,0.428
27053026908,0.338
29077000501,0.686
29095010105,0.562
29165030401,0.372
29189214100,0.454
29229490200,0.386
37111970500,0.466
37119005615,0.534
37119006208,0.268
37151031306,0.318
37173960302,0.654
37193960700,0.276
38005940200,0.386
34001010200,0.266
34007603602,0.192
34009990100,0.262
34017015802,0.382
34039034500,0.356
36019101900,0.062
36029015700,0.29
36045060500,0.364
36047025400,0.382
36061003800,0.324
36067006103,0.276
36067015201,0.4
36081014800,0.278
36081040200,0.558
36083040700,0.338
36103110402,0.252
39035185201,0.912
39043990100,0.262
39061020505,0.246
39151712202,0.402
39165030503,0.402
40143005700,0.452
41051004001,0.914
42017100212,0.384
42019910400,0.43
42041011400,0.16
42089300301,0.346
42095017902,0.392
42101000100,0.25
42101034501,0.454
42111020102,0.256
72107955002,0.408
48027023404,0.396
48029121804,0.302
48073951100,0.372
48113012702,0.462
48145000800,0.288
48201430900,0.382
48201541100,0.42
48201541700,0.776
48203020104,0.338
48329000304,0.42
48329010112,0.212
48339694500,0.238
48373210500,0.324
48441010600,0.624
49051940500,0.214
51041100806,0.588
51107611021,0.32
51145500101,0.202
51650011000,0.582
51760060400,0.344
53033002100,0.228
53033010402,0.382
53061051923,0.398
55135100900,0.298
1003011602,0.232
1019955900,0.37
1089011022,0.574
1107050000,0.246
5119003711,0.46
4013422211,0.39
4019004053,0.402
4019004425,0.406
6001402900,0.434
6037106641,0.32
6037211500,0.368
6037241201,0.424
6037575901,0.404
6047001602,0.562
6057001204,0.352
6059076101,0.354
6073016802,0.696
6073021303,0.332
6075021700,0.322
8005083900,0.434
8031002902,0.336
8123001500,0.274
9003504800,0.276
12023110901,0.672
12039020102,0.308
12083001207,0.552
12095016503,0.426
12101031205,0.23
12127091005,0.238
13051000601,0.36
13067030326,0.346
13107970300,0.582
13121007002,0.142
13135050416,0.278
13245010600,0.526
19013003002,0.308
19025950100,0.45
19153005300,0.296
17001010100,0.124
17031310800,0.908
17031600700,0.344
17031803603,0.096
17031805402,0.402
17031811701,0.4
17031823303,0.364
17031825501,0.4
17031828504,0.572
17043841108,0.612
17179021101,0.866
18005010300,0.344
18097320600,0.434
18097330500,0.452
18117951500,0.482
18167001700,0.306
20073965800,0.242
21047201400,0.258
21111009800,0.392
21209040601,0.668
22057021200,0.464
22105954002,0.068
25017361300,0.228
25023501102,0.414
25025160602,0.43
25027735100,0.32
24025303205,0.678
24033800701,0.334
24510080301,0.276
26007000800,0.442
26031960800,0.246
26065003801,0.562
26081012004,0.656
26099210000,0.272
26099982300,0.494
26161445000,0.326
27053027201,0.274
29145020501,0.53
28075000600,0.432
30031000800,0.348
37119005521,0.45
37183052806,0.268
34007603501,0.22
34013013200,0.31
34021003006,0.06
34023002805,0.19
34023007908,0.35
34035054202,0.038
32007950701,0.632
32031002408,0.396
36027020003,0.328
36029990000,0.262
36081047800,0.526
36117020301,0.382
39047926200,0.342
39061010005,0.722
39061025401,0.264
39093022601,0.326
39099813700,0.27
39151710600,0.292
40033871100,0.464
40109108707,0.422
40143007522,0.25
41005022108,0.4
41039004404,0.386
41067032501,0.424
42029306900,0.306
42075003800,0.272
72085190101,0.39
72145560600,0.36
45013002105,0.438
47051960600,0.482
48029190800,0.274
48047950200,0.478
48085031807,0.24
48113009701,0.422
