

Tract (Group 1)	Date (Group 2)	risk_indicator
25027732802	2/1/09	1
26021010600	2/1/09	1
26031960400	2/1/09	0
26049001700	2/1/09	1
26067031300	2/1/09	1
26155030200	2/1/09	0
26157001100	2/1/09	1
26163501100	2/1/09	1
26163566900	2/1/09	1
27003051400	2/1/09	1
27097780500	2/1/09	1
27137012400	2/1/09	1
28049002500	2/1/09	1
28133950402	2/1/09	1
29001950300	2/1/09	1
29001950400	2/1/09	1
29095013301	2/1/09	2
29189212500	2/1/09	1
34001010503	2/1/09	6
34011010401	2/1/09	1
34023001200	2/1/09	2
35001002500	2/1/09	1
35019961600	2/1/09	3
36005026400	2/1/09	0
36027220901	2/1/09	2
36029002900	2/1/09	1
36047004300	2/1/09	0
36047049900	2/1/09	0
36047054700	2/1/09	0
36047112800	2/1/09	1
36059303201	2/1/09	1
36059412500	2/1/09	1
36063024302	2/1/09	1
36067005800	2/1/09	1
36081041300	2/1/09	0
36081073700	2/1/09	1
36081077300	2/1/09	0
36081102900	2/1/09	0
36081134700	2/1/09	0
36083040700	2/1/09	2
36091061404	2/1/09	1
36103123600	2/1/09	1
36113074000	2/1/09	1
37013930502	2/1/09	1
37063000101	2/1/09	1
37063000302	2/1/09	1
37169070100	2/1/09	1
37191000601	2/1/09	0
39001770500	2/1/09	1
39015951500	2/1/09	1
39025041600	2/1/09	NA
39035121401	2/1/09	1
39035161400	2/1/09	1
39043040900	2/1/09	1
39049008370	2/1/09	1
39059977800	2/1/09	1
39087051100	2/1/09	1
39103413000	2/1/09	1
39113001100	2/1/09	2
39113060200	2/1/09	1
39153506100	2/1/09	1
39155931400	2/1/09	1
40089098900	2/1/09	1
4013104100	2/1/09	1
4013104207	2/1/09	2
40143007311	2/1/09	1
40143007515	2/1/09	1
41029000300	2/1/09	1
41039001001	2/1/09	1
42003515100	2/1/09	1
42079211600	2/1/09	2
42089300403	2/1/09	1
42095010900	2/1/09	2
42095011200	2/1/09	1
42133024001	2/1/09	1
45011970500	2/1/09	1
45019001500	2/1/09	2
45025950102	2/1/09	1
45047970800	2/1/09	1
45069960500	2/1/09	1
45083023600	2/1/09	1
45089970502	2/1/09	2
45091060901	2/1/09	1
46099000405	2/1/09	2
47065012100	2/1/09	1
47069950100	2/1/09	1
47075930301	2/1/09	1
47125101102	2/1/09	1
47157001900	2/1/09	1
47157022130	2/1/09	1
48005000200	2/1/09	1
48029171402	2/1/09	1
48201323000	2/1/09	1
48201432300	2/1/09	7
48349970200	2/1/09	1
48439101202	2/1/09	2
48441010800	2/1/09	1
48467950400	2/1/09	1
48491021000	2/1/09	1
48491021203	2/1/09	0
51061930706	2/1/09	1
51175200500	2/1/09	2
5119001200	2/1/09	0
51199051000	2/1/09	1
5145070700	2/1/09	1
51710004300	2/1/09	1
53011041110	2/1/09	0
53033011200	2/1/09	1
53049950300	2/1/09	1
54065970700	2/1/09	1
54077964500	2/1/09	1
55079185100	2/1/09	1
6029005003	2/1/09	1
6037241202	2/1/09	1
6037900701	2/1/09	0
6057000600	2/1/09	1
6065042412	2/1/09	1
8005006601	2/1/09	1
9001072100	2/1/09	4
9009140600	2/1/09	0
1031010500	2/2/09	1
1053969800	2/2/09	1
1071950600	2/2/09	1
1089010502	2/2/09	1
12023110700	2/2/09	1
12031011400	2/2/09	1
12055961301	2/2/09	1
12057013003	2/2/09	1
12069030914	2/2/09	2
12086008701	2/2/09	1
12105014124	2/2/09	4
13001950200	2/2/09	1
13047030700	2/2/09	1
13073030202	2/2/09	1
13089023107	2/2/09	1
13095001100	2/2/09	1
13107970300	2/2/09	1
13223120503	2/2/09	1
13233010400	2/2/09	1
13245001300	2/2/09	1
13247060309	2/2/09	1
13277960500	2/2/09	1
17019010400	2/2/09	1
17031160300	2/2/09	2
17031829000	2/2/09	2
17085020200	2/2/09	0
17109011100	2/2/09	1
17143004902	2/2/09	1
17163504302	2/2/09	1
17183000300	2/2/09	1
18005010500	2/2/09	1
18055955400	2/2/09	1
18167000600	2/2/09	1
19175190300	2/2/09	1
2020000702	2/2/09	1
21059000400	2/2/09	1
21107970700	2/2/09	1
21177960500	2/2/09	3
21233960300	2/2/09	1
22033003604	2/2/09	2
22033004700	2/2/09	1
22045031000	2/2/09	1
22073000900	2/2/09	1
22079012000	2/2/09	2
22081960300	2/2/09	0
24033801701	2/2/09	1
24043010200	2/2/09	0
25013801603	2/2/09	1
25027732203	2/2/09	2
26049000700	2/2/09	0
26077001502	2/2/09	8
26077001506	2/2/09	22
26095960100	2/2/09	1
26117971100	2/2/09	1
26163501400	2/2/09	1
26163503300	2/2/09	1
26163511000	2/2/09	1
26163530100	2/2/09	1
26163531700	2/2/09	2
26163536800	2/2/09	1
27017940000	2/2/09	1
28009950100	2/2/09	1
28087001100	2/2/09	1
28115950500	2/2/09	1
28131020202	2/2/09	1
29017950200	2/2/09	1
29029950400	2/2/09	1
29071800800	2/2/09	0
29095001900	2/2/09	1
29145020300	2/2/09	1
29183311904	2/2/09	1
29189215144	2/2/09	1
29510107200	2/2/09	1
29510107400	2/2/09	1
31045950700	2/2/09	1
31047968000	2/2/09	1
31055007445	2/2/09	1
31073967600	2/2/09	1
32003000526	2/2/09	1
32031000101	2/2/09	1
34003015300	2/2/09	1
34005700703	2/2/09	1
34011010700	2/2/09	1
34025803201	2/2/09	1
34025803202	2/2/09	1
34025811000	2/2/09	1
35001001400	2/2/09	1
35035000100	2/2/09	1
36005022800	2/2/09	0
36005024600	2/2/09	1
36005027700	2/2/09	1
36005042100	2/2/09	0
36005043500	2/2/09	0
36013030600	2/2/09	1
36019100400	2/2/09	1
36047000501	2/2/09	0
36047000502	2/2/09	0
36047031300	2/2/09	0
36047032600	2/2/09	1
36047112200	2/2/09	1
36047112800	2/2/09	0
36055004800	2/2/09	1
36061015300	2/2/09	0
36061021303	2/2/09	0
36061021500	2/2/09	1
36061024302	2/2/09	1
36063021400	2/2/09	1
36065025200	2/2/09	1
36067004200	2/2/09	1
36103158704	2/2/09	10
36111955300	2/2/09	1
37021001600	2/2/09	1
37021002401	2/2/09	1
37069060100	2/2/09	1
37081011102	2/2/09	1
37081011500	2/2/09	1
37097060801	2/2/09	1
37127010602	2/2/09	1
37151031306	2/2/09	1
37155960801	2/2/09	2
37155961900	2/2/09	1
39027965100	2/2/09	1
39035110901	2/2/09	1
39049005500	2/2/09	1
39049006100	2/2/09	2
39061009700	2/2/09	1
39061025102	2/2/09	1
39077916000	2/2/09	1
39087050500	2/2/09	1
39153506600	2/2/09	1
40019892100	2/2/09	2
40041375802	2/2/09	1
40041375900	2/2/09	1
40089098600	2/2/09	1
40125501300	2/2/09	1
4013816600	2/2/09	1
4019004061	2/2/09	1
41035970900	2/2/09	1
41035971600	2/2/09	1
41051007202	2/2/09	1
42003491200	2/2/09	1
42003492800	2/2/09	1
42007603300	2/2/09	1
42067070300	2/2/09	1
42079216100	2/2/09	1
42079216200	2/2/09	1
45007010104	2/2/09	1
45019004300	2/2/09	1
45025950502	2/2/09	1
45037970202	2/2/09	1
45043920800	2/2/09	1
45045002901	2/2/09	1
45049920500	2/2/09	1
45059920201	2/2/09	1
45063020507	2/2/09	2
46011958700	2/2/09	1
47013950400	2/2/09	0
47125100300	2/2/09	3
47157007821	2/2/09	1
47157010120	2/2/09	1
47157020512	2/2/09	2
47157020541	2/2/09	2
48005000200	2/2/09	1
48099010102	2/2/09	1
48141010345	2/2/09	1
48181001102	2/2/09	1
48201310500	2/2/09	1
48203020402	2/2/09	1
48209010304	2/2/09	1
48233951000	2/2/09	1
48245001200	2/2/09	1
48257050206	2/2/09	1
48303010200	2/2/09	1
48339691900	2/2/09	1
48367140409	2/2/09	1
48439123100	2/2/09	1
48485011900	2/2/09	1
5031000401	2/2/09	NA
5045030303	2/2/09	0
5055480200	2/2/09	NA
51037930100	2/2/09	0
51041100912	2/2/09	1
51650010200	2/2/09	0
51800065500	2/2/09	3
53033008400	2/2/09	1
54087962900	2/2/09	1
54107000801	2/2/09	1
55033970100	2/2/09	1
55041950300	2/2/09	0
55093960600	2/2/09	1
6013368002	2/2/09	2
6037543502	2/2/09	1
6047001602	2/2/09	1
6053000200	2/2/09	0
6053010101	2/2/09	2
6053010102	2/2/09	2
6059063906	2/2/09	1
6071010410	2/2/09	1
6077003203	2/2/09	1
6085506702	2/2/09	4
6099003804	2/2/09	1
6107003002	2/2/09	1
72127010001	2/2/09	1
9003416000	2/2/09	0
1003010300	2/3/09	1
1021060402	2/3/09	1
1055010800	2/3/09	1
1089000302	2/3/09	1
1095030600	2/3/09	0
1095030904	2/3/09	1
1097003402	2/3/09	1
1101003301	2/3/09	1
12011050312	2/3/09	1
12011060401	2/3/09	1
12037970302	2/3/09	1
12065250101	2/3/09	1
12083001103	2/3/09	1
12086003702	2/3/09	7
12086010208	2/3/09	1
12086011600	2/3/09	1
12091022100	2/3/09	1
12105012601	2/3/09	1
12105012700	2/3/09	1
12105012804	2/3/09	1
12117021707	2/3/09	2
13063040308	2/3/09	1
13073030202	2/3/09	1
13085970201	2/3/09	1
13089023314	2/3/09	1
13173950200	2/3/09	1
13175950600	2/3/09	1
13199970700	2/3/09	1
13251970500	2/3/09	1
13307960200	2/3/09	1
15001021005	2/3/09	1
17031611200	2/3/09	1
17031660600	2/3/09	1
17031835000	2/3/09	1
17031835100	2/3/09	2
17179020600	2/3/09	1
17183011100	2/3/09	1
17197881109	2/3/09	3
18085961800	2/3/09	1
18097310305	2/3/09	9
19015020200	2/3/09	1
19015020300	2/3/09	1
19103001400	2/3/09	1
20013480800	2/3/09	1
20051072800	2/3/09	1
21049020202	2/3/09	1
21099970200	2/3/09	1
21115960400	2/3/09	1
21123960200	2/3/09	1
21177960600	2/3/09	1
21211040200	2/3/09	0
21221970300	2/3/09	1
22017022200	2/3/09	0
22039950800	2/3/09	1
22071010000	2/3/09	4
22117950900	2/3/09	2
4025002001	2/3/09	1
5029950500	2/3/09	1
5033020201	2/3/09	1
5051010300	2/3/09	1
5051010600	2/3/09	1
5067480400	2/3/09	NA
5093010900	2/3/09	1
5123960400	2/3/09	1
6001441923	2/3/09	1
6029003306	2/3/09	1
6065041302	2/3/09	0
6065042507	2/3/09	1
6067006800	2/3/09	2
6071011001	2/3/09	1
6093000500	2/3/09	1
6095252706	2/3/09	1
9011711100	2/3/09	1
